District,Region,Elevator,Floor,Id,Layout,Price,Renovation,Size,Year
彭州,东,有,中楼层 (共13层),106105176115,1室1厅,29,其他,39.5㎡,未知年建
彭州,南,暂无数据,低楼层 (共21层),106104638025,4室2厅,130,其他,129.6㎡,未知年建
彭州,南 北,,中楼层 (共4层),106104038261,5室2厅,290,,246㎡,2015年建
彭州,南,有,中楼层 (共13层),106105074624,2室2厅,59.2,其他,91.08㎡,未知年建
彭州,南 北,暂无数据,高楼层 (共18层),106104486489,3室2厅,105,其他,133.48㎡,未知年建
彭州,南,暂无数据,高楼层 (共6层),106105319323,3室1厅,86,其他,100.34㎡,未知年建
彭州,东南,有,高楼层 (共33层),106102374072,3室2厅,70,简装,71㎡,未知年建
彭州,南,有,低楼层 (共11层),106105290717,2室2厅,44.5,其他,81㎡,2017年建
彭州,西北,暂无数据,中楼层 (共6层),106104906859,3室2厅,80,精装,131㎡,未知年建
彭州,南,,低楼层 (共3层),106104015868,6室3厅,400,,568㎡,2010年建
彭州,南,暂无数据,中楼层 (共6层),106105135650,3室2厅,56.8,简装,118.93㎡,未知年建
彭州,南 北,无,低楼层 (共1层),106105062516,3室2厅,250,精装,166㎡,未知年建
彭州,南,有,高楼层 (共32层),106105174737,3室2厅,100,精装,98㎡,未知年建
彭州,北,有,中楼层 (共11层),106104630015,2室2厅,39.8,毛坯,72.4㎡,2017年建
彭州,东南,有,中楼层 (共16层),106104941712,3室2厅,85,其他,89㎡,2017年建
彭州,南 北,有,中楼层 (共15层),106104472971,2室1厅,80,其他,72.9㎡,未知年建
彭州,南,有,中楼层 (共13层),106105074579,1室2厅,44.8,其他,68.98㎡,未知年建
彭州,南,有,低楼层 (共31层),106102179952,3室2厅,71,毛坯,88㎡,2016年建
彭州,南 北,有,低楼层 (共26层),106104869758,3室2厅,126,精装,108㎡,未知年建
彭州,东 西,有,高楼层 (共10层),106105285761,3室2厅,118,其他,99.16㎡,未知年建
彭州,东 西,暂无数据,高楼层 (共11层),106104896138,3室2厅,85,精装,103㎡,未知年建
彭州,南,有,中楼层 (共26层),106103994377,3室1厅,83,精装,89㎡,未知年建
彭州,东 西,有,低楼层 (共18层),106105135438,1室2厅,46,其他,60㎡,未知年建
彭州,西,有,中楼层 (共27层),106105062499,3室1厅,53,其他,70㎡,2012年建
彭州,东南,暂无数据,高楼层 (共6层),106104795733,4室2厅,80,精装,120.47㎡,未知年建
彭州,南,有,高楼层 (共11层),106105167383,1室1厅,36.5,毛坯,66.42㎡,未知年建
彭州,北,有,低楼层 (共27层),106104624129,3室1厅,56,其他,85.88㎡,2012年建
彭州,北,有,高楼层 (共27层),106104712501,3室1厅,60,其他,91.58㎡,2012年建
彭州,南,有,中楼层 (共11层),106104470506,3室1厅,48,毛坯,82㎡,2017年建
彭州,南,有,中楼层 (共13层),106105074559,2室1厅,62.3,其他,95.74㎡,未知年建
彭州,东,暂无数据,高楼层 (共13层),106105316714,1室1厅,20,其他,39㎡,未知年建
彭州,东,有,中楼层 (共26层),106102171399,2室2厅,69.78,毛坯,75.75㎡,2013年建
彭州,东南,有,高楼层 (共15层),106104849803,2室2厅,78,其他,79㎡,未知年建
彭州,东南,暂无数据,高楼层 (共5层),106105284507,2室2厅,43,简装,79.98㎡,未知年建
彭州,北,暂无数据,高楼层 (共6层),106104893933,5室2厅,139,其他,221㎡,未知年建
彭州,东北,有,中楼层 (共6层),106103981507,2室1厅,51.6,其他,85.6㎡,2004年建
彭州,西,无,高楼层 (共4层),106105128935,2室2厅,65,其他,70㎡,未知年建
彭州,南,无,高楼层 (共6层),106104789731,2室2厅,65.6,其他,89.7㎡,未知年建
彭州,南,暂无数据,低楼层 (共6层),106105092107,3室1厅,62,精装,100㎡,未知年建
彭州,东,暂无数据,低楼层 (共5层),106104620180,1室1厅,450,其他,1531.09㎡,未知年建
彭州,南,有,高楼层 (共11层),106105310849,1室1厅,50,其他,57㎡,2012年建
彭州,南,有,中楼层 (共18层),106104440060,3室2厅,85,其他,97㎡,未知年建
彭州,南,有,中楼层 (共13层),106105074557,2室1厅,61.2,其他,90.99㎡,未知年建
彭州,东南,有,低楼层 (共27层),106105249156,3室1厅,54,毛坯,91.26㎡,2012年建
彭州,南 北,无,高楼层 (共6层),106104893446,3室2厅,52,其他,120㎡,未知年建
彭州,南,有,低楼层 (共11层),106103958061,1室1厅,40,其他,55㎡,2012年建
彭州,南,暂无数据,高楼层 (共6层),106104788970,20室9厅,460,其他,3600㎡,未知年建
彭州,南,有,中楼层 (共7层),106105059523,4室2厅,90,精装,195㎡,未知年建
彭州,东,有,中楼层 (共30层),106104601005,4室2厅,120,其他,137.4㎡,2018年建
彭州,北,无,低楼层 (共6层),106105307580,3室2厅,78,其他,103㎡,未知年建
彭州,南,有,中楼层 (共25层),106104433313,3室2厅,115,其他,108㎡,2016年建
彭州,南,有,低楼层 (共13层),106105074544,2室2厅,62.2,其他,95.7㎡,未知年建
彭州,东,有,中楼层 (共18层),106104893075,1室1厅,23,其他,41㎡,未知年建
彭州,南,无,低楼层 (共4层),106105128909,3室2厅,130,其他,135㎡,未知年建
彭州,东南,暂无数据,高楼层 (共6层),106104593482,3室2厅,96,毛坯,140.79㎡,2016年建
彭州,东 南,暂无数据,低楼层 (共6层),106104883537,3室2厅,55,其他,99㎡,未知年建
彭州,南 北,有,中楼层 (共18层),106105290688,2室1厅,73,其他,86.5㎡,未知年建
彭州,西,有,中楼层 (共11层),106103939631,1室1厅,50,其他,56.74㎡,未知年建
彭州,南,暂无数据,低楼层 (共32层),106104889997,3室2厅,72,毛坯,85㎡,2019年建
彭州,南,有,低楼层 (共32层),106104591546,3室2厅,82,其他,84.53㎡,未知年建
彭州,南 北,有,高楼层 (共11层),106105190439,2室2厅,70,其他,88㎡,未知年建
彭州,东南,,低楼层 (共3层),106104425469,4室2厅,400,,290.07㎡,未知年建
彭州,北,暂无数据,高楼层 (共17层),106104774890,4室2厅,130,其他,128.6㎡,未知年建
彭州,东南,无,高楼层 (共5层),106104587472,4室2厅,125,精装,193㎡,未知年建
彭州,南,暂无数据,高楼层 (共6层),106104888312,4室1厅,138,其他,189.2㎡,未知年建
彭州,南,无,中楼层 (共6层),106104773508,3室2厅,88,精装,128.77㎡,未知年建
彭州,东,有,中楼层 (共11层),106104880765,2室2厅,72,其他,91㎡,2015年建
彭州,东北,无,低楼层 (共4层),106104995260,4室1厅,79,其他,130㎡,未知年建
彭州,东南,无,高楼层 (共5层),106103662160,4室2厅,95,其他,195.8㎡,2011年建
彭州,东南,有,低楼层 (共27层),106104948706,3室1厅,78,其他,116㎡,2012年建
彭州,南,有,低楼层 (共26层),106102171392,4室2厅,135,精装,125㎡,2014年建
彭州,南 北,有,高楼层 (共6层),106102255738,4室2厅,117.8,精装,173㎡,2011年建
彭州,南 东北,无,中楼层 (共6层),106102761937,3室2厅,80,精装,186.3㎡,2003年建
彭州,东,有,中楼层 (共18层),106104081257,2室2厅,65,其他,79.91㎡,未知年建
彭州,南,有,低楼层 (共6层),106102769003,4室2厅,88.6,毛坯,138㎡,2016年建
彭州,南,有,中楼层 (共26层),106104979793,3室1厅,123,简装,129㎡,未知年建
彭州,北,有,高楼层 (共26层),106104421174,3室2厅,75.8,其他,74㎡,未知年建
彭州,西,无,高楼层 (共6层),106102793037,4室2厅,101.8,简装,178.31㎡,2008年建
彭州,西北,无,高楼层 (共6层),106105002669,3室2厅,75,其他,120.43㎡,2006年建
彭州,南,有,低楼层 (共6层),106103907127,3室2厅,136,其他,130㎡,2010年建
彭州,南,有,高楼层 (共26层),106102808747,4室2厅,140,精装,129㎡,未知年建
彭州,南,无,中楼层 (共5层),106103668644,3室2厅,48.8,其他,79㎡,1988年建
彭州,南 北,有,高楼层 (共32层),106104171710,3室1厅,92,毛坯,96.1㎡,未知年建
彭州,东,有,高楼层 (共26层),106104829986,2室2厅,89,精装,86㎡,未知年建
彭州,南,有,低楼层 (共26层),106104320185,2室2厅,74,其他,72㎡,未知年建
彭州,南 北,无,高楼层 (共5层),106102665488,3室1厅,115,简装,256㎡,2000年建
彭州,南,无,高楼层 (共7层),106103578067,3室1厅,22,毛坯,71.9㎡,1995年建
彭州,南 北,有,高楼层 (共32层),106104232494,2室2厅,65,其他,78.6㎡,未知年建
彭州,南,有,高楼层 (共33层),106102197869,3室2厅,80,精装,81.68㎡,2016年建
彭州,东南,无,中楼层 (共7层),106103749755,3室1厅,63,简装,129.5㎡,1998年建
彭州,北,有,中楼层 (共32层),106104872637,2室1厅,70,其他,85㎡,2015年建
彭州,南,有,低楼层 (共18层),106102205811,2室2厅,69.8,精装,86㎡,2011年建
彭州,南,有,低楼层 (共18层),106104081705,3室2厅,62,其他,96.9㎡,未知年建
彭州,西南,无,中楼层 (共5层),106104892655,3室2厅,90,简装,171.5㎡,未知年建
彭州,东,暂无数据,中楼层 (共6层),106104439108,3室2厅,41,简装,82.79㎡,未知年建
彭州,西北,有,高楼层 (共26层),106103841695,2室2厅,66,其他,72㎡,未知年建
彭州,南,无,高楼层 (共6层),106105172946,5室2厅,72.8,其他,217㎡,未知年建
彭州,东南,有,低楼层 (共30层),106102283335,3室2厅,105.8,毛坯,110㎡,未知年建
彭州,南,无,中楼层 (共5层),106103850675,3室2厅,55,简装,116.7㎡,2005年建
彭州,东南 南,有,高楼层 (共30层),106104420021,2室1厅,92,其他,107㎡,未知年建
彭州,南 北,有,低楼层 (共23层),106102340195,3室1厅,96,简装,119㎡,2002年建
彭州,南,有,低楼层 (共32层),106104948027,3室2厅,98.6,精装,98㎡,未知年建
彭州,东南 南,有,中楼层 (共11层),106102520303,2室1厅,80,精装,83㎡,2015年建
彭州,东,无,高楼层 (共6层),106103163024,4室2厅,110,毛坯,217㎡,2013年建
彭州,东南,无,高楼层 (共6层),106103102155,4室2厅,82.8,精装,170㎡,2012年建
彭州,南 北,无,高楼层 (共6层),106102525087,2室2厅,34,简装,85㎡,1982年建
彭州,南,有,中楼层 (共32层),106104100025,4室2厅,135,其他,106㎡,未知年建
彭州,西,有,低楼层 (共11层),106104789565,3室2厅,116,其他,98.74㎡,未知年建
彭州,南,有,中楼层 (共6层),106102472565,3室2厅,98,精装,118㎡,2013年建
彭州,南,无,高楼层 (共6层),106104103289,2室2厅,35,其他,71.8㎡,未知年建
彭州,西,有,高楼层 (共11层),106105008622,3室2厅,185,其他,118㎡,2008年建
彭州,东,无,高楼层 (共6层),106102681413,2室2厅,44,简装,94.02㎡,2006年建
彭州,北,无,低楼层 (共6层),106104529236,3室2厅,105,其他,143.9㎡,未知年建
彭州,南,有,低楼层 (共32层),106104016281,3室2厅,75,毛坯,95.82㎡,2016年建
彭州,东,有,中楼层 (共11层),106102751203,1室1厅,36,简装,56.63㎡,2013年建
彭州,南,有,低楼层 (共23层),106103351472,3室1厅,101.8,精装,110㎡,未知年建
彭州,东 西,无,中楼层 (共6层),106104797643,2室2厅,41,毛坯,83.82㎡,未知年建
彭州,南,无,中楼层 (共6层),106102599724,3室2厅,75,简装,127㎡,2008年建
彭州,东,无,高楼层 (共6层),106103997913,2室2厅,62,其他,80.75㎡,未知年建
彭州,东南,有,中楼层 (共25层),106103028979,2室2厅,78,精装,75㎡,2014年建
彭州,南,暂无数据,高楼层 (共6层),106104548118,3室2厅,88.8,其他,133.4㎡,未知年建
彭州,南,有,中楼层 (共11层),106105002659,2室1厅,61,精装,82.71㎡,未知年建
彭州,南,有,低楼层 (共32层),106103675768,3室2厅,86,精装,93.92㎡,未知年建
彭州,南 北,无,中楼层 (共6层),106104553702,3室2厅,85.8,其他,120.35㎡,未知年建
彭州,东,暂无数据,高楼层 (共6层),106104159417,3室2厅,69.5,精装,85.75㎡,未知年建
彭州,东南,有,低楼层 (共11层),106103680894,3室2厅,92.5,精装,93㎡,2012年建
彭州,东南,无,高楼层 (共6层),106104696310,2室2厅,46,简装,88㎡,未知年建
彭州,东 南,无,高楼层 (共4层),106104722687,2室2厅,59.8,简装,93㎡,未知年建
彭州,东南 南,无,中楼层 (共6层),106104826410,2室2厅,39.3,其他,72㎡,未知年建
彭州,南,有,中楼层 (共6层),106103620920,3室2厅,96.3199,精装,103.5㎡,2009年建
彭州,南,,中楼层 (共5层),106103743344,3室2厅,240,,145㎡,2014年建
彭州,南,有,中楼层 (共18层),106104586026,4室2厅,105,其他,133.48㎡,未知年建
彭州,西南,有,中楼层 (共11层),106102171322,3室2厅,100,精装,148㎡,2008年建
彭州,北,有,中楼层 (共5层),106103190153,4室2厅,112,精装,163.84㎡,2016年建
彭州,南,有,低楼层 (共33层),106104586183,3室2厅,82,其他,102㎡,未知年建
彭州,南,有,低楼层 (共24层),106102200550,3室2厅,120,精装,132㎡,2015年建
彭州,南,有,高楼层 (共31层),106104591957,3室2厅,95,精装,86㎡,未知年建
彭州,南,有,低楼层 (共26层),106104158347,2室2厅,91.5,其他,87.55㎡,未知年建
彭州,南,暂无数据,中楼层 (共6层),106103930357,3室2厅,93.8,精装,116㎡,未知年建
彭州,东南 西北,无,高楼层 (共6层),106104603805,3室2厅,65.6,精装,125㎡,未知年建
彭州,南,有,中楼层 (共26层),106102488224,3室2厅,125,简装,108㎡,2014年建
彭州,南,有,低楼层 (共31层),106103343249,3室2厅,89.8,精装,96㎡,未知年建
彭州,东,无,高楼层 (共6层),106103584770,2室2厅,48,简装,69㎡,2006年建
彭州,西南,无,中楼层 (共4层),106104790562,5室2厅,248,其他,339.39㎡,未知年建
彭州,西南,无,高楼层 (共6层),106103351485,2室2厅,65,简装,86.65㎡,2009年建
彭州,东南,无,中楼层 (共18层),106103621208,3室1厅,116,精装,98.87㎡,未知年建
彭州,北,暂无数据,高楼层 (共6层),106105002667,4室3厅,135,其他,189.23㎡,未知年建
彭州,西,有,高楼层 (共26层),106104675127,2室1厅,75,精装,75.5㎡,未知年建
彭州,东 南,有,低楼层 (共27层),106104333195,3室2厅,105,其他,95㎡,2017年建
彭州,南,无,高楼层 (共6层),106103364918,2室1厅,60,简装,101㎡,未知年建
彭州,南,有,低楼层 (共18层),106102969408,4室2厅,79.5,简装,90㎡,2014年建
彭州,西,有,高楼层 (共27层),106103095430,3室2厅,70,毛坯,119㎡,2012年建
彭州,北,无,低楼层 (共6层),106104637902,3室2厅,83.8,精装,118㎡,未知年建
彭州,南 北,无,高楼层 (共6层),106103126218,3室2厅,45.9,简装,96㎡,2002年建
彭州,北,无,高楼层 (共6层),106103478215,2室1厅,79,精装,85.33㎡,2006年建
彭州,南,有,高楼层 (共6层),106102996232,3室2厅,80,精装,134㎡,2009年建
彭州,南,有,中楼层 (共11层),106104416758,2室2厅,62.8,简装,86.59㎡,未知年建
彭州,东南,有,高楼层 (共6层),106102942849,3室2厅,87.8,精装,120㎡,2011年建
彭州,西,有,高楼层 (共26层),106104894733,3室2厅,83.8,精装,86.9㎡,未知年建
彭州,南,暂无数据,高楼层 (共6层),106104665217,3室2厅,56,其他,124㎡,未知年建
彭州,东,无,高楼层 (共6层),106104046115,3室2厅,42,简装,112.32㎡,1992年建
彭州,南 北,有,高楼层 (共32层),106105002668,3室2厅,65.9,其他,93.92㎡,未知年建
彭州,南,暂无数据,中楼层 (共13层),106105040284,1室1厅,19.3,其他,38.9㎡,未知年建
彭州,东南,有,低楼层 (共27层),106105062589,2室1厅,52.8,其他,85.71㎡,2012年建
彭州,南,无,低楼层 (共6层),106105034000,3室1厅,73.8,简装,110㎡,2007年建
彭州,南 北,有,低楼层 (共18层),106105032040,3室1厅,93,其他,106㎡,未知年建
彭州,南,暂无数据,中楼层 (共4层),106105029249,2室1厅,36.8,简装,78.78㎡,未知年建
彭州,南,无,高楼层 (共6层),106103210906,3室2厅,64.64,精装,99.5㎡,2008年建
彭州,南 北,有,低楼层 (共6层),106104979567,2室2厅,62.6,简装,80㎡,2009年建
彭州,西,暂无数据,高楼层 (共6层),106104374635,2室1厅,75,其他,87㎡,未知年建
彭州,南,有,高楼层 (共18层),106103103537,3室2厅,130,精装,106.5㎡,2010年建
彭州,西北,有,低楼层 (共26层),106103012128,3室1厅,97,毛坯,109.8㎡,未知年建
彭州,北,有,中楼层 (共18层),106104041427,3室2厅,86,其他,101㎡,未知年建
彭州,南,暂无数据,高楼层 (共5层),106104957241,2室1厅,44.8,其他,86㎡,未知年建
彭州,南,有,高楼层 (共18层),106103351500,2室1厅,55.5,精装,96㎡,未知年建
彭州,南,有,中楼层 (共18层),106104369801,3室2厅,106,其他,115.13㎡,未知年建
彭州,南,有,高楼层 (共32层),106103055917,3室2厅,92,精装,98㎡,2012年建
彭州,北,有,低楼层 (共11层),106104664494,3室2厅,85,精装,108.39㎡,未知年建
彭州,南,有,低楼层 (共6层),106103478743,3室2厅,99.8,精装,128.9㎡,2014年建
彭州,南,无,低楼层 (共6层),106104889482,3室2厅,82,其他,125㎡,未知年建
彭州,南,暂无数据,低楼层 (共6层),106104036519,3室2厅,45.6,简装,138.5㎡,未知年建
彭州,东,暂无数据,低楼层 (共6层),106104940545,2室2厅,21.6,简装,53.63㎡,未知年建
彭州,南,有,高楼层 (共18层),106103156735,2室2厅,70,精装,89㎡,2011年建
彭州,东北,有,中楼层 (共11层),106104364329,3室2厅,115,精装,126㎡,未知年建
彭州,南,暂无数据,中楼层 (共5层),106104776049,2室2厅,56.3,简装,103.8㎡,未知年建
彭州,东,无,中楼层 (共6层),106104654256,3室2厅,98.8,简装,123㎡,2010年建
彭州,北,有,高楼层 (共32层),106104977692,3室1厅,95,简装,98.04㎡,未知年建
彭州,西南,有,高楼层 (共23层),106104881270,3室2厅,99.8,精装,132㎡,未知年建
彭州,南,无,高楼层 (共4层),106104033708,3室2厅,59.8,简装,137㎡,1998年建
彭州,南,有,中楼层 (共18层),106104931793,1室1厅,22,简装,41.27㎡,未知年建
彭州,南,有,中楼层 (共32层),106104415869,2室2厅,89.2,精装,72㎡,未知年建
彭州,南 北,有,高楼层 (共6层),106102736470,3室2厅,64.5,毛坯,105㎡,2003年建
彭州,东南,无,中楼层 (共6层),106104358642,3室2厅,74.9,其他,161㎡,未知年建
彭州,南,有,中楼层 (共26层),106103653899,2室2厅,85,精装,89㎡,2008年建
彭州,北,有,低楼层 (共6层),106102978105,3室2厅,95,精装,130.8㎡,2009年建
彭州,南 北,无,高楼层 (共6层),106104775636,2室2厅,42,精装,92㎡,2001年建
彭州,东,有,低楼层 (共33层),106104937635,3室2厅,122.222,其他,102㎡,未知年建
